,business_id,name,categories,address,postal_code,latitude,longitude,stars,review_count,is_open,price_range,Latin America,North American,Ottoman Cuisine,Quick and Greasy,European,Asian,Cafes & Desserts,Other,checkin_sum,fisrt_record,last_record,total_days
2849,VIivlLgyn24uiApQAx4I8A,The Kitty Beautiful,"Cafes, Pet Adoption, Pets, Food, Coffee & Tea, Restaurants",360 State Ln,32801.0,28.5468374,-81.3805182,4.5,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2019-09-28 17:34:25,2021-01-08 20:34:23,468.12497685185184
2850,2u5H-OSK8cWh2YLI15EHCQ,Meatshots,"Latin American, Restaurants, Food Trucks, Food",9797 S Orange Blossom Trl,32837.0,28.4136902842,-81.4043589681,4.5,10,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2015-06-12 02:31:32,2019-08-11 00:55:24,1520.9332407407408
2851,egQ5SM8cSaZkJ-uKjmWPDw,The Thirsty Fish,"Pubs, Restaurants, Bars, Italian, Nightlife",5601 Universal Blvd,32819.0,28.481208,-81.4609091,4.0,22,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86,2010-09-04 21:34:44,2019-11-20 22:10:30,3364.024837962963
2852,LNGbk5Reqg3GGFFdTLqozw,DoveCote Restaurant,"Restaurants, Sandwiches, French, Salad, Food, Coffee & Tea, Cocktail Bars, Bars, Nightlife, American (New), Brasseries, American (Traditional), Breakfast & Brunch","390 N Orange Ave, Ste 110",32801.0,28.5472838,-81.3800672,4.0,298,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,482,2016-07-20 12:27:08,2021-01-24 16:04:43,1649.151099537037
2853,zL2lRNUwpcBkWFoG21b7Sg,Shoney's Restaurants,"Restaurants, Buffets",12204 S Apopka Vineland Rd,32836.0,28.3873642,-81.5069649,3.0,86,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130,2010-02-20 16:15:48,2020-03-01 15:29:14,3661.967662037037
2854,5PbqG5VOjIanLOk9Jdw8cw,Yummi,"Chinese, Sushi Bars, Asian Fusion, Restaurants",1937 S Alafaya Trl,32828.0,28.5257866,-81.1933032,4.0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,2018-09-08 21:29:37,2020-08-18 21:07:22,709.9845486111111
2855,oW0u2tZX0aslP_OoRalNtQ,Cabimas Latin Restaurant & Gallery,"American (New), Restaurants, Latin American, Steakhouses, Burgers",2132 Whisper Lakes Blvd,32837.0,28.3967766,-81.4055537,4.5,6,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2019-07-07 16:54:38,2020-09-05 22:36:55,426.2376967592593
2856,zOG0OMNLHpUwPy2gGt-FEA,Intermission Food Court - Temporarily Unavailable,"Restaurants, American (Traditional)",1801 W Buena Vista Dr,32830.0,28.339618,-81.573008,3.5,22,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137,2012-08-20 15:21:26,2020-01-26 20:12:14,2715.2019444444445
2857,_PpghgGEMfKkNq_jBlglYA,Beach Club,"American (Traditional), Nightlife, Restaurants, Bars",5800 Universal Blvd,32819.0,28.476874,-81.464468,4.0,13,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2011-01-16 17:33:03,2020-11-27 01:15:58,3602.3214699074074
2858,AZncOBV1KBid_5gskvOONg,Everglades,"Seafood, Restaurants, American (New), American (Traditional), Steakhouses",9840 International Dr,32819.0,28.4238,-81.464314,3.0,54,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92,2010-02-10 01:03:05,2020-01-09 23:04:47,3620.917847222222
2859,9BLyJP2zyI-wuX8ywW2fKg,Mai Thai,"Asian Fusion, Bars, Nightlife, Thai, Restaurants, Lounges",22 E Pine St,32801.0,28.5411456,-81.378614,4.0,54,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,2019-07-12 16:41:02,2020-12-07 18:06:26,514.0593055555555
2860,dUIQlqQNWZZ8FC3TO1Ah_Q,Tanqueray's,"Restaurants, Dive Bars, Arts & Entertainment, Lounges, Nightlife, Music Venues, Bars",100 S Orange Ave,32801.0,28.5412085,-81.3791652,4.0,105,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,2010-01-24 04:41:14,2021-01-04 03:42:01,3997.958877314815
2861,Zu02-YF30SK_1pEoG3OkJw,Aisha Beauty Salon & Spa,"Day Spas, Skin Care, Restaurants, Hair Salons, Beauty & Spas, Nail Salons, Hair Removal, Massage, Waxing, Threading Services",4118 Town Center blvd,32837.0,28.3680361855,-81.4061629794,3.0,80,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,2012-08-04 15:26:44,2018-10-14 15:04:35,2261.9846180555555
2862,yJuY2lL-bLqrCFRBLzrzcg,Don Julio Mexican Kitchen & Tequila Bar,"Mexican, Restaurants, Nightlife, Bars",9776 Eagle Creek Center Blvd,32832.0,28.3635214,-81.24266,4.5,62,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,2020-07-09 00:12:52,2021-01-24 17:12:05,199.70778935185186
2863,YywFEgf9IoUVxpy6X0ZQyA,Yak & Yeti™ Restaurant,"Restaurants, Asian Fusion, Food, American (New), Vegetarian, Desserts",2901 Osceola Pkwy,32836.0,28.358763,-81.589534,3.5,116,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,168,2017-01-26 16:01:54,2020-09-28 16:21:41,1341.013738425926
2864,g2UCZG7qk_bKxYdJdwuYnA,Pizza Hut,"Italian, Pizza, Restaurants, Chicken Wings","7536 Dr Phillips Blvd., #340",32819.0,28.4541292668,-81.488896,2.5,10,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18,2011-09-26 01:51:39,2020-11-20 22:47:24,3343.872048611111
2865,ZhLI6aUIrqNBlIfT2dYZTQ,McDonald's,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea",9223 Jeff Fuqua Blvd,32827.0,28.435455,-81.301579,3.0,39,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,147,2011-05-14 14:44:09,2021-01-20 13:56:06,3538.9666319444445
2866,4Z5BE-Z79Om6EcAT_TfWKw,Belicoso Cigars and Cafe,"Local Flavor, Cuban, Beer, Wine & Spirits, Cocktail Bars, Bars, Food, Coffee & Tea, Tobacco Shops, Shopping, Restaurants, Barbeque, Cigar Bars, Nightlife, Cafes",1618 N Mills Ave,32803.0,28.5658178,-81.3648948439,4.5,29,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31,2015-08-06 22:57:54,2020-08-16 00:16:16,1836.0544212962964
2867,reKlrK-6wDNIIguQ5HO1fw,Bahama Breeze,"Latin American, Bars, Nightlife, Seafood, Restaurants",5620 W Oak Ridge Rd,32819.0,28.471704,-81.45357,4.0,100,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,158,2018-10-10 03:15:22,2021-01-26 03:58:40,839.0300694444444
2868,E41yGBgD5pQGbNDQQxDkpA,Too Much Sauce,"Restaurants, Gluten-Free, Salad, Poke, Food, Vegetarian, American (New), Do-It-Yourself Food","1430 N Mills Ave, Ste 170",32803.0,28.5643937285,-81.3649795221,4.5,347,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,389,2017-09-19 23:47:13,2020-12-31 16:42:12,1198.704849537037
2869,O3C-Myqp8LsXI9NOsLNgxQ,Cheesesteak Factory,"Restaurants, American (New), Cheesesteaks",6405 Raleigh St,32835.0,28.5269557746,-81.4710688202,4.0,72,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77,2013-09-10 21:22:56,2018-08-23 19:47:21,1807.9336226851851
2870,qKdTZuEk1n_U6JfYpQokjw,Perkins Restaurant & Bakery,"Food, Restaurants, Breakfast & Brunch, American (Traditional), Bakeries, Cafes",6813 Sand Lake Rd,32819.0,28.4504150444,-81.4703889191,3.5,179,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,503,2010-04-11 20:14:07,2021-01-18 17:02:05,3934.8666435185187
2871,WEpXAF0ObDrAVr-rvUxwMQ,Sunshine Soulfood Cafe,"Soul Food, Restaurants","2532 W Colonial Dr, Ste B",32804.0,28.5505702,-81.4125733,3.5,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2015-03-04 14:19:51,2017-06-10 19:28:01,829.2140046296296
2872,S80D5j0ZORoWc3llFZskFw,@ The Diner,"Food, Breakfast & Brunch, Waffles, Coffee & Tea, Restaurants, Diners","9938 Universal Blvd, Ste 140",32819.0,28.4262885,-81.4444318,4.5,1149,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1026,2018-05-19 12:01:37,2021-01-27 18:37:14,984.2747337962963
2873,-no8t71RAj_Co02IeKUgWg,The Burger Digs,"Fast Food, American (New), Restaurants",6000 Universal Blvd,32819.0,28.471502,-81.472828,2.5,45,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108,2011-02-05 18:17:30,2020-12-14 19:29:24,3600.0499305555554
2874,m9asd2P7kgub8eYYVbyLXg,Seito Sushi Sand Lake,"Japanese, Bars, Asian Fusion, Restaurants, Nightlife, Lounges, Sushi Bars","8031 Turkey Lake Rd, Ste 700",32819.0,28.4482674016,-81.4770023312,4.5,1544,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003,2010-02-09 02:12:39,2021-01-25 00:52:39,4002.9444444444443
2875,ax32nfSLBf5gnNJYY63Z-Q,Boatwright's Dining Hall - Temporarily Unavailable,"Restaurants, Cajun/Creole",1251 Riverside Dr,32830.0,28.3864693085,-81.5368369792,3.5,168,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,2010-07-30 07:17:04,2020-02-18 00:55:09,3489.7347800925927
2876,UW9CqO3i68mMHDkE401b0w,El Cerro Grande,"Mexican, Restaurants",12201 University Blvd.,32817.0,28.598141,-81.209525,3.5,34,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,2010-01-31 01:28:27,2012-10-22 16:48:25,995.6388657407407
2877,mgHTkAlgjD36RDsOT-SyQQ,Le Gourmet Break,"Bakeries, Breakfast & Brunch, Restaurants, Food, Cafes, French",150 S Magnolia Ave,32801.0,28.540768,-81.377649,4.5,402,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1240,2013-04-26 15:33:43,2021-01-18 14:15:40,2823.945798611111
2878,KJeSF0f5Z_7MECzTvtiiow,NYPD Pizza,"Pizza, Restaurants, Italian",9900 Universal Blvd,32819.0,28.428049,-81.444183,4.0,501,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,834,2011-02-20 20:29:29,2021-01-09 23:28:54,3611.1245949074073
2879,pA05bS2SK8xr52Wxvs20ZA,Muddy Waters,"Bars, Cajun/Creole, Seafood, Restaurants, Nightlife",101 S Eola Dr,32801.0,28.5409575,-81.3696297,4.0,103,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172,2017-06-03 00:34:45,2018-09-16 16:49:07,470.6766435185185
2880,IkpqTtL8Ama8zZngQ_6ZDw,CFS Coffee,"Juice Bars & Smoothies, Desserts, Coffee & Tea, Restaurants, Breakfast & Brunch, Food","54 W Church St, Ste 150 S",32801.0,28.540181,-81.38012,4.0,51,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2018-09-11 17:41:22,2020-12-27 02:19:51,837.3600578703704
2881,v-t0-c-h8grIaCSgalRBoQ,Island Time,"Beer, Wine & Spirits, Social Clubs, Southern, Arts & Entertainment, Comfort Food, Restaurants, Food, Bars, Caribbean, Wine Bars, Beer Bar, Soul Food, Nightlife, Tapas/Small Plates, American (New)",712 E Washington St,32801.0,28.5435093238,-81.3680457097,4.5,50,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81,2014-12-27 19:25:39,2020-11-10 16:49:30,2144.8915625
2882,q2cJxfN6c5sxs5y9c8bXYg,Zilly Bee Cafe,"Restaurants, Coffee & Tea, Bagels, American (New), Breakfast & Brunch, Food",63 E Pine St,32801.0,28.5414527,-81.377741,3.0,90,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,290,2011-12-29 00:03:24,2014-12-21 16:47:39,1088.6973958333333
2883,SfUnsf8ouMb8IWRY5wII-g,Achiote Puerto Rican Restaurant,"Beer, Wine & Spirits, Restaurants, Puerto Rican, Sandwiches, Caribbean, Food","12325 S Orange Blossom Tr, Ste 6",32837.0,28.3869507741,-81.4025314519,3.5,112,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,2016-05-23 22:51:40,2021-01-12 23:09:00,1695.012037037037
2884,ei21mbUKeivAvtM0RWQH2g,Yumi Asian,"Restaurants, Asian Fusion, Chinese, Korean, Sushi Bars","425 Avalon Park S Blvd, Ste 200",32828.0,28.538145,-81.149332,4.5,59,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69,2019-07-20 20:05:15,2021-01-02 23:29:02,532.1415162037038
2885,1fmMZcFsfh9p8mPxQCteMg,Q  Karaoke,"Pool Halls, Arts & Entertainment, Restaurants, Music Venues, Nightlife, Social Clubs, Karaoke, Korean",4519 S Orange Blossom Trl,32839.0,28.498529,-81.396312,4.5,44,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262,2010-10-04 01:59:34,2020-12-17 03:51:38,3727.077824074074
2886,KAlGcV5CaIwBPS9aF-p_gw,The Vineyard Wine Bar and Healthy Bistro,"Bars, Arts & Entertainment, Tapas Bars, Restaurants, Nightlife, American (New), Food, Wine Tasting Room, Wineries, Wine Bars",4848 South Apopka Vineland Rd,32819.0,28.491337,-81.510329,4.5,33,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,2017-01-20 22:55:10,2021-01-16 00:14:15,1456.0549189814815
2887,b7mLwGp5y0ay9HFNwsHfpw,Eastern Pearl Chinese Restaurant,"Chinese, Restaurants","5749 T G Lee Blvd, Ste B",32822.0,28.460683,-81.308469,3.0,29,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,2010-03-08 17:21:50,2012-12-26 04:08:22,1023.4489814814815
2888,vq2x5EMGxlP3BdQfcfoNiw,Chi-Kin,"Chicken Wings, Korean, Restaurants",813 N Mills Ave,32803.0,28.5555253,-81.3641956,4.5,220,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,205,2019-12-18 17:46:20,2021-01-24 16:11:34,402.93418981481483
2889,YYVftao6UDHDzqeJn0SAaw,Red Lobster,"American (Traditional), Restaurants, Seafood",617 N Alafaya Trl,32828.0,28.554431,-81.205673,3.0,86,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,283,2010-07-18 00:00:44,2021-01-03 19:31:23,3822.812951388889
2890,NzUsSrfiM5fJCbamaVYOUw,Pizza Xtreme,"Restaurants, Pizza, Italian, Sandwiches, Chicken Wings","7250 S Kirkman Rd, Ste 103",32819.0,28.4578406628,-81.4592390459,4.5,410,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2107,2010-08-25 15:20:36,2021-01-09 01:00:47,3789.4029050925924
2891,bPVizrhzuZFhDAc-IFygpQ,Marita's Latin Bites,"Latin American, Desserts, Food, Burgers, Caterers, Cuban, Caribbean, Event Planning & Services, Empanadas, Tacos, Puerto Rican, Restaurants, Sandwiches, Mexican",9446 E Colonial Dr,32817.0,28.567807,-81.256243,4.5,38,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75,2016-11-16 19:31:32,2020-09-17 18:53:17,1400.9734375
2892,-wl5tL8pBUNoTbME4eywtA,The Social Chameleon,"Restaurants, Tapas/Small Plates, American (New), Nightlife, Gastropubs, Bars",2406 E Robinson St,32803.0,28.5458673,-81.3513913,4.5,55,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118,2010-01-23 00:53:02,2012-05-31 04:41:27,859.1586226851852
2893,aGKwWi8WwqSLuCrj4deQsg,Florida & Co,"Farmers Market, Restaurants, Fruits & Veggies, Specialty Food, Meat Shops, Local Flavor, Seafood, Food, Gluten-Free, Vegetarian",3201 Corrine Dr,32803.0,28.568317,-81.343656,4.5,31,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241,2013-11-16 23:39:27,2019-06-22 18:56:58,2043.8038310185186
2894,oBNmT6I7zcSKhalvZvWgHg,American Pie Pizza Co.,"Pizza, Restaurants",2912 Edgewater Dr,32885.0,28.577635,-81.389879,3.5,6,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2010-02-14 23:25:41,2010-02-14 23:25:41,0.0
2895,uE8Wihe_3XNWBpiyZ6DvvA,Pizza Hut,"Restaurants, Italian, Pizza, Chicken Wings",2435 S Orange Ave,32806.0,28.5152809,-81.37608,2.0,17,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,2010-09-05 21:34:56,2018-12-30 20:11:34,3037.9421064814815
2896,wrExYMc1FFDjp2lK-chZRg,Bongos Cuban Cafe,"Cuban, Restaurants",1498 E Buena Vista Dr,32830.0,28.370633926,-81.5211296082,3.0,1350,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848,2010-02-10 23:31:13,2019-08-17 00:31:36,3474.04193287037
2897,CrJSlhxhgpGjO8HYFLFQwQ,Bulgogi House,"Barbeque, Korean, Restaurants",705 W Colonial Dr,32804.0,28.553178,-81.3891506,4.0,169,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,270,2018-02-18 01:20:42,2021-01-06 06:52:23,1053.2303356481482
2898,l9jru2WhZfUWNqbC2UXaUg,WingHouse Bar & Grill,"Chicken Wings, Restaurants, Sports Bars, Bars, Nightlife",3789 S Kirkman Rd,32811.0,28.5036572,-81.4579813,3.0,93,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213,2010-03-13 02:46:47,2020-09-22 23:53:03,3846.879351851852
2899,tGxXUbrTN0NUNG8UXzFXHw,IHOP,"American (New), Burgers, Breakfast & Brunch, American (Traditional), Restaurants",2534 33rd St,32839.0,28.5075919,-81.41675,2.5,29,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60,2011-02-13 09:46:53,2018-08-04 18:51:20,2729.3780902777776
2900,ELhqec-tW5QZ4WDA0vn6uw,Jungle Cruise,"African, Restaurants, Asian Fusion, Latin American",1180 Seven Seas Dr,32836.0,28.4180242631,-81.5833916942,4.0,489,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1087,2015-12-13 16:44:27,2021-01-21 20:26:12,1866.1539930555555
2901,n-lOTI-1zVbH66dUTJd5jQ,Panera Bread,"Bagels, Breakfast & Brunch, Food, Salad, Restaurants, Sandwiches, Soup",1117 Florida Mall Ave,32809.0,28.449207,-81.3943682,3.0,28,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,212,2010-02-05 16:53:23,2020-06-22 18:33:44,3790.0696875
2902,3bRxiOe9AphCDd8SxT7Dcg,El Flamboyan,"Spanish, Chinese, Restaurants, Caribbean, Puerto Rican",12141 S Orange Blossom Trl,32837.0,28.3892764542,-81.4026388267,3.0,50,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,2010-03-26 19:47:16,2020-03-26 22:07:49,3653.0976041666668
2903,NrjYWkTiylNo4eJzJTFVGg,Plaza Garden Restaurant,"Buffets, Restaurants",9000 International Dr,32819.0,28.4337378,-81.4728696,3.5,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2011-03-14 13:25:14,2019-01-18 13:39:30,2867.0099074074074
2904,p0x8jLLI297khDV46mvdOA,KFC,"Fast Food, Chicken Shop, Chicken Wings, Restaurants",6041 S Goldenrod Rd,32822.0,28.4753406038,-81.289194927,2.5,18,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,2013-04-04 01:14:18,2020-04-27 21:48:49,2580.8573032407407
2905,rOnjekXvT78U9b6X-6nGbQ,Eatwell Gyros,"Food Delivery Services, Halal, Cheesesteaks, Food, Restaurants, American (New), Sandwiches",6642 Old Winter Garden Rd,32835.0,28.5379902,-81.4752102,4.0,19,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37,2012-02-12 22:00:01,2015-08-18 16:35:05,1282.7743518518519
2906,Jd4c8rDF3HREq0zvlENX1w,Tavern at The Creek,"Restaurants, Dive Bars, Sandwiches, Bars, Cocktail Bars, Sushi Bars, Lounges, Nightlife, Whiskey Bars, Sports Bars",13769 S John Young Pkwy,32837.0,28.3670036138,-81.4247576984,4.5,36,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,46,2014-11-29 22:49:04,2021-01-22 04:29:26,2245.236365740741
2907,23azRTrWjCVhyRTjyG_Wkw,Chili's,"American (Traditional), Nightlife, Tex-Mex, Restaurants, American (New), Bars",9333 Airport Blvd,32827.0,28.4313177705,-81.3087863486,2.5,58,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192,2011-02-28 11:17:15,2020-03-07 00:16:20,3294.541030092593
2908,dvDRgYlh9VcmOkGkv8QJnA,Nona Social Bar & Kitchen,"Bars, Nightlife, Gastropubs, American (New), Restaurants, Sports Bars",9145 Narcoossee Rd,32827.0,28.4347774577,-81.2565703783,4.0,79,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96,2018-06-04 23:10:48,2020-11-19 23:36:17,899.0176967592593
2909,A9h4-wO3vwjPJevBfH64AA,"The Ritz-Carlton Orlando, Grande Lakes","Hotels & Travel, Event Planning & Services, Restaurants, Hotels, Venues & Event Spaces",4012 Central Florida Pkwy,32837.0,28.405204,-81.429164,4.0,282,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1231,2010-02-12 03:28:32,2021-01-16 22:07:34,3991.7771064814815
2910,YM_EDgDc94OFfBflY_fxag,Pi Caribe,"Food Trucks, Caribbean, Food, Puerto Rican, Restaurants",10471-10495 S Orange Blossom Trl,32837.0,28.4130771405,-81.4044305539,3.5,18,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2013-04-06 01:31:20,2020-06-27 23:23:20,2639.911111111111
2911,liGnFCreV4BYC039D6e5iw,Sundial Cafe,"Food, American (New), Coffee & Tea, Restaurants",8200 Vineland Ave,32821.0,28.387012,-81.492102,2.0,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,2011-10-30 15:55:07,2020-12-17 18:59:13,3336.127847222222
2912,2QlV8PJ9wrN12hooXRqB3w,I love NYC Pizza,"Pizza, Salad, Burgers, Restaurants",9852 E Colonial Dr,32817.0,28.5687425486,-81.2458927437,3.0,31,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,2014-09-14 23:57:02,2017-04-30 05:39:14,958.2376388888889
2913,LvED856MoEJ2Ba2TQF7UbA,Caro-Bama BBQ,"Restaurants, Barbeque, Food Trucks, Sandwiches, Food",885 N Orange Ave,32801.0,28.5561869,-81.3790114,4.5,68,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53,2013-02-08 22:28:26,2019-05-06 16:32:15,2277.752650462963
2914,lmdsK-rwmx9C0aw0_STgcA,Vinito Ristorante,"Italian, Restaurants",4971 International Dr,32819.0,28.474955,-81.450752,3.0,155,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252,2010-02-16 18:36:46,2020-12-13 18:26:05,3952.9925810185186
2915,QdGgmYZSgeUPHHY_7v6W0Q,Melbourne Seafood Station,"Seafood, Restaurants",3900 Town Center Blvd,32837.0,28.3617216,-81.4235416,4.0,80,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2019-10-15 00:32:31,2021-01-23 22:46:25,466.92631944444446
2916,GbW_9R79Awg6B4J4m5f5Hw,Katsura Grill,"Restaurants, Japanese, American (Traditional)",1510 N Ave Of The Stars,32830.0,28.367557,-81.5504187,3.0,152,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,487,2011-12-08 18:53:59,2020-12-23 03:34:14,3302.361284722222
2917,xSKKAed6RxFa6BT9Rr1S5w,Fresh To Order,"Restaurants, American (New)",851 N Alfaya Trl,32828.0,28.5569778821,-81.2053173458,3.5,133,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,403,2014-04-10 21:00:21,2016-12-21 23:43:43,986.1134490740741
2918,O4vIU9IvWOrbbI7Lc688kA,Arby's,"Sandwiches, Restaurants, Fast Food",8132 Lee Vista Blvd,32829.0,28.465391,-81.274054,3.0,11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,2019-07-08 22:08:08,2020-10-20 22:40:02,470.02215277777776
2919,8L1t5wTeSyA1umC2s5DNKg,Taco Bell,"Tacos, Restaurants, Mexican, Fast Food, Breakfast & Brunch, Tex-Mex",711 Lee Road,32810.0,28.60845,-81.38972,2.0,21,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30,2010-05-19 20:36:09,2019-03-12 22:05:12,3219.0618402777777
2920,NxiyvJmEeQ9Mo4u4nNw7Ig,Chicken Now,"Restaurants, Chicken Wings, Fast Food",4969 International Dr,32819.0,28.4753958,-81.45081,1.5,9,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,2012-04-23 17:22:19,2018-06-21 17:13:17,2249.993726851852
2921,YjgBUNHmZWSm-GBjA8u6Vg,Sushi Hibachi,"Restaurants, Japanese",5239 S John Young Pkwy,32839.0,28.4882308716,-81.4152663761,3.0,37,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,2012-04-03 00:50:33,2019-12-12 16:29:58,2809.652372685185
2922,jS3AtiXNM97hzZmsVyZpxA,Cappadocia Turkish Cuisine,"Mediterranean, Restaurants, Turkish",565 N Semoran Blvd,32807.0,28.551348,-81.310391,4.5,186,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220,2013-02-01 00:29:54,2021-01-24 20:04:57,2914.8160069444443
2923,1pzN6Qp10vGqfRX66d4q5w,Chef Mickey's,"American (Traditional), Buffets, Restaurants, Breakfast & Brunch",4600 World Dr,32830.0,28.4143854363,-81.5743849362,3.5,562,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,997,2010-03-04 12:24:53,2021-01-02 15:09:28,3957.1142939814813
2924,SgDWpWfkQ2Ikn5eqVkYzBQ,Hungry Howie's Pizza & Subs,"Italian, Pizza, Sandwiches, Chicken Wings, Restaurants","971 N Goldenrod Rd, Suite 160",32807.0,28.55569,-81.285422,3.5,10,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11,2011-06-18 23:24:45,2019-04-03 22:50:24,2845.9761458333332
2925,Xa2kco56b0teYGGyxr9q9w,Hook & Reel Cajun Seafood & Bar,"Restaurants, Seafood",7480 W Colonial Dr,32818.0,28.55119,-81.4838063,3.5,74,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2019-08-15 22:30:24,2020-12-05 01:15:04,477.11435185185184
